road	Z4610
km	4.437
type	Slab Culvert
lrpName	LRP004c
name	LABA SUBMARGE
length	0.6
condition	A
structureNr	109152
est cost	0
roadName	Nakla By-Pass Road
chainage	4.437
width	5.66
constructionYear	1987
spans	1
zone	Mymensingh
circle	Jamalpur
division	Sherpur
sub-division	Sherpur-1
lat	24.977194444444443
lon	90.18402777777779
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=109152&vRoadID=260&vSurveyYear=2004&vSubdivID=534
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=109152&vRoadID=260&vSurveyYear=2004&vSubdivID=534
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=109152&vRoadID=260&vSurveyYear=2004&vSubdivID=534
