road	Z3037
km	46.118
type	RCC Girder Bridge
lrpName	LRP046a
name	Jhorka Bazar Bridge
length	13.1
condition	D
structureNr	120598
est cost	140
roadName	Bhoradoba-Sagardighi-Ghatail-Bhuanpur Road
chainage	46.118
width	
constructionYear	
spans	
zone	Mymensingh
circle	Jamalpur
division	Tangail
sub-division	Madhupur
lat	24.4813604 
lon	89.9982219 
estimated Location	road_precise
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=120598&vRoadID=251&vSurveyYear=2013&vSubdivID=535
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=120598&vRoadID=251&vSurveyYear=2013&vSubdivID=535
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=120598&vRoadID=251&vSurveyYear=2013&vSubdivID=535
