road	Z3706
km	9.681
type	Box Culvert
lrpName	LRP010a
name	MU PARISAD 2
length	1.5
condition	A
structureNr	105442
est cost	0
roadName	Netrokona-Kendua Road
chainage	9.681
width	6.1
constructionYear	1982
spans	1
zone	Mymensingh
circle	Mymensingh
division	Netrokona
sub-division	Kendua
lat	24.773833333333332
lon	90.75061111111111
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=105442&vRoadID=295&vSurveyYear=2004&vSubdivID=532
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=105442&vRoadID=295&vSurveyYear=2004&vSubdivID=532
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=105442&vRoadID=295&vSurveyYear=2004&vSubdivID=532
