road	Z8048
km	3.5
type	Steel Beam & RCC Slab
lrpName	LRP003b
name	.
length	11.7
condition	A
structureNr	116637
est cost	0
roadName	Chaker-Banaripara Road
chainage	3.5
width	3.3
constructionYear	2004
spans	3
zone	Barisal
circle	Barisal
division	Barisal
sub-division	Barisal-1
lat	22.805
lon	90.18555555555555
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=116637&vRoadID=789&vSurveyYear=2006&vSubdivID=331
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=116637&vRoadID=789&vSurveyYear=2006&vSubdivID=331
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=116637&vRoadID=789&vSurveyYear=2006&vSubdivID=331
