road	Z8012
km	12.03
type	RCC Girder Bridge
lrpName	LRP012c
name	.
length	9.9
condition	C
structureNr	111232
est cost	0.7
roadName	Shariatpur-Janjira-Kawrakandi (Kathalbari) Road
chainage	12.03
width	4.35
constructionYear	1997
spans	1
zone	Gopalganj
circle	Gopalganj
division	Sariatpur
sub-division	Sariatpur
lat	23.326666666666668
lon	90.31555555555555
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=111232&vRoadID=402&vSurveyYear=2004&vSubdivID=580
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=111232&vRoadID=402&vSurveyYear=2004&vSubdivID=580
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=111232&vRoadID=402&vSurveyYear=2004&vSubdivID=580
