road	N1
km	33.591
type	PC Girder Bridge
lrpName	LRP034a
name	MADHAYA BAUSHIA(L)
length	70
condition	A
structureNr	109839
est cost	0.3
roadName	Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road
chainage	33.591
width	9.2
constructionYear	2000
spans	2
zone	Dhaka
circle	Dhaka
division	Narayanganj
sub-division	Vitikandi
lat	23.547361111111112
lon	90.6695
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=109839&vRoadID=1&vSurveyYear=2004&vSubdivID=521
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=109839&vRoadID=1&vSurveyYear=2004&vSubdivID=521
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=109839&vRoadID=1&vSurveyYear=2004&vSubdivID=521
