road	Z8708
km	5.699
type	Box Culvert
lrpName	LRP005d
name	.
length	2
condition	A
structureNr	112391
est cost	0
roadName	Rajapur-Kathalia-Amua-Bamna-Patharghata Road
chainage	5.699
width	10.9
constructionYear	1994
spans	1
zone	Barisal
circle	Barisal
division	Jhalokati
sub-division	Jhalokati
lat	22.517777777777777
lon	90.14750000000001
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=112391&vRoadID=776&vSurveyYear=2004&vSubdivID=584
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=112391&vRoadID=776&vSurveyYear=2004&vSubdivID=584
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=112391&vRoadID=776&vSurveyYear=2004&vSubdivID=584
