road	N2
km	282.88
type	Box Culvert
lrpName	LRP284a
name	.
length	6.5
condition	A
structureNr	117901
est cost	0
roadName	Dhaka (Katchpur)-Bhairab-Jagadishpur-Shaistaganj-Sylhet-Tamabil-Jaflong Road
chainage	282.88
width	12.3
constructionYear	1992
spans	2
zone	Sylhet
circle	Sylhet
division	Sylhet
sub-division	Sylhet
lat	25.171944444444446
lon	92.02
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=117901&vRoadID=11&vSurveyYear=2006&vSubdivID=801
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=117901&vRoadID=11&vSurveyYear=2006&vSubdivID=801
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=117901&vRoadID=11&vSurveyYear=2006&vSubdivID=801
