road	R755
km	33.145
type	RCC Girder Bridge
lrpName	LRP034a
name	.
length	49.3
condition	C
structureNr	110274
est cost	0.56
roadName	Jessore (Rajarhat)-Monirampur-Keshabpur-Chuknagar Road
chainage	33.145
width	7.2
constructionYear	1991
spans	1
zone	Khulna
circle	Jessore
division	Jessore
sub-division	Jessore-1
lat	22.86388888888889
lon	89.2575
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=110274&vRoadID=157&vSurveyYear=2004&vSubdivID=323
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=110274&vRoadID=157&vSurveyYear=2004&vSubdivID=323
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=110274&vRoadID=157&vSurveyYear=2004&vSubdivID=323
