road	R558
km	3.631
type	Box Culvert
lrpName	LRP003b
name	.
length	3.53
condition	A
structureNr	109751
est cost	0
roadName	Maheshpur at R556 to Barapukuria Road
chainage	3.631
width	9.6
constructionYear	2000
spans	1
zone	Rangpur
circle	Dinajpur
division	Dinajpur
sub-division	Dinajpur
lat	25.53638888888889
lon	88.95972222222223
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=109751&vRoadID=133&vSurveyYear=2004&vSubdivID=296
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=109751&vRoadID=133&vSurveyYear=2004&vSubdivID=296
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=109751&vRoadID=133&vSurveyYear=2004&vSubdivID=296
