road	N207
km	4.913
type	Box Culvert
lrpName	LRP004b
name	MIRZAPUR BOX CULVERT
length	3
condition	A
structureNr	100239
est cost	0
roadName	Mirpur-Srimongal-Moulvibazar-Sherpur Road
chainage	4.913
width	12.2
constructionYear	1993
spans	1
zone	Sylhet
circle	Moulavi Bazar
division	Habiganj
sub-division	Shaistagonj
lat	24.291111111111114
lon	91.5565
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=100239&vRoadID=15&vSurveyYear=2004&vSubdivID=552
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=100239&vRoadID=15&vSurveyYear=2004&vSubdivID=552
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=100239&vRoadID=15&vSurveyYear=2004&vSubdivID=552
