road	Z1052
km	19.68
type	Box Culvert
lrpName	LRP020a
name	BARURA BOX CULVERT
length	1.3
condition	A
structureNr	105986
est cost	0
roadName	Tomson Bridge-Bard-Kalirbazar-Barura Road
chainage	19.68
width	5.5
constructionYear	1980
spans	1
zone	Comilla
circle	Comilla
division	Comilla
sub-division	Comilla
lat	23.377388888888888
lon	91.06152777777777
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=105986&vRoadID=470&vSurveyYear=2004&vSubdivID=543
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=105986&vRoadID=470&vSurveyYear=2004&vSubdivID=543
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=105986&vRoadID=470&vSurveyYear=2004&vSubdivID=543
