road	Z4616
km	3.058
type	Box Culvert
lrpName	LRP002b
name	PURA GOAN
length	3
condition	B
structureNr	105607
est cost	0
roadName	Sribardi-Viadanga-Jinaigati Road
chainage	3.058
width	7.9
constructionYear	1990
spans	1
zone	Mymensingh
circle	Jamalpur
division	Sherpur
sub-division	Sherpur-1
lat	25.173722222222224
lon	89.94875
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=105607&vRoadID=262&vSurveyYear=2004&vSubdivID=534
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=105607&vRoadID=262&vSurveyYear=2004&vSubdivID=534
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=105607&vRoadID=262&vSurveyYear=2004&vSubdivID=534
