road	Z6806
km	4.551
type	Slab Culvert
lrpName	LRP004b
name	.
length	1.4
condition	B
structureNr	107552
est cost	0.01
roadName	Nawabganj-Uttermallick-Gomastapur Road
chainage	4.551
width	7.2
constructionYear	1978
spans	1
zone	Rajshahi
circle	Rajshahi
division	Nawabganj
sub-division	Nawabganj
lat	24.626944444444444
lon	88.2961111111111
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=107552&vRoadID=552&vSurveyYear=2004&vSubdivID=307
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=107552&vRoadID=552&vSurveyYear=2004&vSubdivID=307
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=107552&vRoadID=552&vSurveyYear=2004&vSubdivID=307
