index,id,drive_time,replication,scenario
8382,Truck8640,215,1,3
8383,Truck8641,215,1,3
8384,Truck8642,215,1,3
8385,Truck8643,215,1,3
8386,Truck8644,215,1,3
8387,Truck8645,215,1,3
8388,Truck8646,215,1,3
8389,Truck8647,215,1,3
8390,Truck8648,215,1,3
8391,Truck8649,215,1,3
8392,Truck8650,215,1,3
8393,Truck8651,215,1,3
8394,Truck8652,215,1,3
8395,Truck8653,215,1,3
8396,Truck8654,215,1,3
8397,Truck8655,215,1,3
8398,Truck8656,215,1,3
8399,Truck8657,215,1,3
8400,Truck8658,215,1,3
8401,Truck8659,215,1,3
8402,Truck8660,215,1,3
8403,Truck8661,215,1,3
8404,Truck8662,215,1,3
8405,Truck8663,215,1,3
8406,Truck8664,215,1,3
8407,Truck8665,215,1,3
8408,Truck8666,215,1,3
8409,Truck8667,215,1,3
8410,Truck8668,215,1,3
8411,Truck8669,215,1,3
8412,Truck8670,215,1,3
8413,Truck8671,215,1,3
8414,Truck8672,215,1,3
8415,Truck8673,215,1,3
8416,Truck8674,215,1,3
8417,Truck8675,215,1,3
8418,Truck8676,215,1,3
8419,Truck8677,215,1,3
8420,Truck8678,215,1,3
8421,Truck8679,215,1,3
8422,Truck8680,215,1,3
8423,Truck8681,215,1,3
8424,Truck8682,215,1,3
8425,Truck8683,215,1,3
8426,Truck8684,215,1,3
8427,Truck8685,215,1,3
8428,Truck8686,215,1,3
8429,Truck8687,215,1,3
8430,Truck8688,215,1,3
8431,Truck8689,215,1,3
8432,Truck8690,215,1,3
8433,Truck8691,215,1,3
8434,Truck8692,215,1,3
8435,Truck8693,215,1,3
8436,Truck8694,215,1,3
8437,Truck8695,215,1,3
8438,Truck8696,215,1,3
8439,Truck8697,215,1,3
8440,Truck8698,215,1,3
8441,Truck8699,215,1,3
8442,Truck8700,215,1,3
8443,Truck8701,215,1,3
8444,Truck8702,215,1,3
8445,Truck8703,215,1,3
8446,Truck8704,215,1,3
8447,Truck8705,215,1,3
8448,Truck8706,215,1,3
8449,Truck8707,215,1,3
8450,Truck8708,215,1,3
8451,Truck8709,215,1,3
8452,Truck8710,215,1,3
8453,Truck8711,215,1,3
8454,Truck8712,215,1,3
8455,Truck8713,215,1,3
8456,Truck8714,215,1,3
8457,Truck8715,215,1,3
8458,Truck8716,215,1,3
8459,Truck8717,215,1,3
8460,Truck8718,215,1,3
8461,Truck8719,215,1,3
8462,Truck8720,215,1,3
8463,Truck8721,215,1,3
8464,Truck8722,215,1,3
8465,Truck8723,215,1,3
8466,Truck8724,215,1,3
8467,Truck8725,215,1,3
8468,Truck8726,215,1,3
8469,Truck8727,215,1,3
8470,Truck8728,215,1,3
8471,Truck8729,215,1,3
8472,Truck8730,215,1,3
8473,Truck8731,215,1,3
8474,Truck8732,215,1,3
8475,Truck8733,215,1,3
8476,Truck8734,215,1,3
8477,Truck8735,215,1,3
8478,Truck8736,215,1,3
8479,Truck8737,215,1,3
8480,Truck8738,215,1,3
8481,Truck8739,215,1,3
8482,Truck8740,215,1,3
8483,Truck8741,215,1,3
8484,Truck8742,215,1,3
8485,Truck8743,215,1,3
8486,Truck8744,215,1,3
8487,Truck8745,215,1,3
8488,Truck8746,215,1,3
8489,Truck8747,215,1,3
8490,Truck8748,215,1,3
8491,Truck8749,215,1,3
8492,Truck8750,215,1,3
8493,Truck8751,215,1,3
8494,Truck8752,215,1,3
8495,Truck8753,215,1,3
