road	R164
km	7.608
type	Arch Masonry
lrpName	LRP008c
name	CHING MANG
length	4.8
condition	C
structureNr	109466
est cost	1.92
roadName	Baraichhari-Kaptai Road
chainage	7.608
width	9.4
constructionYear	1965
spans	1
zone	Chittagong
circle	Chittagong
division	Chittagong
sub-division	Chittagong
lat	22.501694444444446
lon	92.19638888888889
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=109466&vRoadID=85&vSurveyYear=2004&vSubdivID=269
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=109466&vRoadID=85&vSurveyYear=2004&vSubdivID=269
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=109466&vRoadID=85&vSurveyYear=2004&vSubdivID=269
