road	Z5039
km	20
type	Box Culvert
lrpName	LRP022b
name	.
length	1
condition	A
structureNr	115727
est cost	0
roadName	Bogra (Jhapgari)-Khetlal Road
chainage	20
width	7.6
constructionYear	1998
spans	1
zone	Rangpur
circle	Bogra
division	Joypurhat
sub-division	Joypurhat
lat	24.980361111111108
lon	89.20783333333334
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=115727&vRoadID=649&vSurveyYear=2006&vSubdivID=589
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=115727&vRoadID=649&vSurveyYear=2006&vSubdivID=589
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=115727&vRoadID=649&vSurveyYear=2006&vSubdivID=589
