road	Z1503
km	10.05
type	Box Culvert
lrpName	LRP010a
name	.
length	2
condition	A
structureNr	118114
est cost	0
roadName	Maricha (Timchhari)-Ukhia Dakbanglow Road
chainage	10.05
width	4.6
constructionYear	1989
spans	1
zone	Chittagong
circle	Chittagong
division	Cox's Bazar
sub-division	Cox's Bazar - 2
lat	21.266416666666668
lon	92.14433333333334
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=118114&vRoadID=331&vSurveyYear=2006&vSubdivID=863
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=118114&vRoadID=331&vSurveyYear=2006&vSubdivID=863
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=118114&vRoadID=331&vSurveyYear=2006&vSubdivID=863
